Id,predicted_sellPrice
12621,2018615.79022262
69233,954519.034277419
25673,1318297.88800379
49772,1113005.0042577
90167,1134739.61109952
174318,130744.871786584
92493,1247900.05243824
40423,1312794.00864623
67263,763514.708092654
29273,1340020.50193478
168094,1681961.1456642
37208,1311373.59498652
118026,1775026.64419353
82546,1190691.36921239
60130,1319612.10974969
122565,1456215.03625521
23239,1094076.57996342
86182,1488299.63563469
51410,351266.494259592
98907,610882.161099437
90941,1488474.18297701
12987,1358021.43049158
60574,1205022.05370846
118490,1177107.32713318
158662,1495050.3282988
61900,967949.090499167
33099,1302726.12794715
109405,
35829,586647.654946375
42091,300884.482425192
167329,1125360.03887269
182447,
8709,1598023.05152251
121462,937211.042725201
65292,677196.733865593
129187,
124374,1678936.5208602
128211,2725959.76708657
118931,15735.7516627221
39959,1073486.73321695
85289,1888022.41908697
50132,
79460,1079248.96710453
67372,
164051,1327172.31848815
161372,1997385.64526902
140550,1268562.17083193
91043,1793858.30852617
130823,
130343,
187783,862202.255667191
50719,1113391.53558226
96087,976292.219432194
102495,1312300.82358906
72871,1649874.88321578
4329,940690.287147345
45408,1599951.3709927
147646,1115257.73986268
33862,1458880.38211708
68944,1595016.87790355
121806,495798.240146798
45568,666355.862968438
53009,1313244.92563269
7238,2407721.42540984
172994,1790953.95720903
15820,867481.388503999
77568,1151874.45145433
21989,940407.39499254
130141,1894432.58735444
53628,1101286.52899261
69026,1070864.29905451
63037,
44495,930578.519748732
163941,2605900.67114353
111014,1387601.16265242
113594,1894708.01000941
82375,2056967.86343107
120224,1731535.44562916
45529,1068903.32925277
8236,1671809.67136443
15995,843535.326464749
37735,1510496.71630289
196539,2117936.97928007
43194,1139481.3365707
56159,
128438,2116428.82044313
163951,958982.573025625
59638,1471281.60546992
27378,1239592.20745736
166037,
94383,1034365.51357807
173985,1589731.81284779
159880,1294420.39942851
178493,1338406.14275854
16803,1070475.7281672
18663,1364775.14593314
38328,1402927.49520511
144219,1228072.50913959
86820,1658407.31646997
187931,1581918.82044147
195273,1554995.04286429
27537,1232565.59409396
123966,861669.250372948
82022,-14898.2079966328
189791,3078544.01848422
83887,1664591.01091128
66368,858603.522522877
187074,1060791.58692463
26974,1880716.91134631
150620,2422603.97910452
26787,1178251.34506269
51491,237935.937163938
178565,1754111.89614188
114309,990569.155917148
114876,1704398.82240557
192336,
198457,1264157.84228042
189965,1013914.214142
17940,686384.218328703
192458,1315519.8919539
3391,930385.739256832
178375,1842123.07704006
173410,2126546.96900555
135019,1003666.72376041
30446,1526289.40267513
72670,1645726.27955073
126341,1043917.61090686
123499,905549.468769479
50050,994283.448901895
173503,1156348.60005328
166523,
24274,1237987.2802333
92424,
12818,963503.553991144
117463,1380007.27948285
14558,1613010.66833191
14186,1464205.5987813
60239,1277612.47214158
193956,1565102.13263111
139776,
91555,1469919.11919791
144296,1104773.62762298
129866,
92304,
62086,1318467.15497047
105187,813267.678965542
181881,1728237.47395846
146453,1285987.53087793
9942,802756.378579869
25348,1390386.81822666
173081,
160081,1612985.95355653
172174,1553698.14350433
12522,1927458.75117049
177126,
21367,1022205.41214275
173034,1856768.50638387
172380,1534390.84740986
130385,
82328,
699,1380308.82572115
73680,661600.744203956
95113,1061016.66481677
92326,
166224,
88340,1682800.18459311
8687,1601031.98078399
14887,2997432.4798535
182921,813881.206194468
72944,1122086.51484245
119759,1888632.4059087
89490,1130368.92451973
80522,828576.920041689
70471,1672617.11609895
45149,1307731.3109625
11122,992109.855937646
95147,617096.421187135
109181,1611608.25691238
86979,713904.439872854
58746,1200118.2718501
57408,
173179,1701814.42783779
27158,1464378.51928021
103596,1507423.13424459
29766,741522.295916754
104527,1707310.08094177
52119,1920873.36858038
84485,1847705.71411907
53059,1444999.39603493
78904,1776564.58857151
124853,1475839.5741305
150957,1582900.58160892
86287,974803.681253368
124074,851137.99795778
158171,1065052.16092345
3294,1375935.81956977
114038,1351122.76301333
165354,1229407.2578588
138480,520812.760608161
105325,1398858.34198969
71474,1005690.9459765
132275,672748.21080566
187692,887527.410284618
156182,
83034,2512422.33589637
150927,1904212.73625334
190579,1378718.91418536
64789,1336255.41969079
100695,2115484.68217398
188446,
176273,1988245.02939801
170475,1488595.40345303
31192,817906.331785291
18523,983666.300636825
69192,1371609.65865889
61016,1542256.26879278
36245,1999101.82674708
197472,830171.201189477
75026,1423736.05134294
112115,1629666.62323805
169110,1415390.13054187
22294,882986.994919365
196890,1461898.77955626
198762,759688.675683527
31409,1228597.20306617
47773,1668732.16863899
160804,1425084.4198164
27532,
726,1455902.39499578
159464,1347458.55608198
40017,1427264.47105485
144895,1762299.87590679
127975,1965753.80775488
102553,814100.259620251
156592,930712.874808621
75064,1826779.22741757
151130,1017381.00383452
113243,1512601.96671256
68823,1607931.32366805
159695,2183508.82879343
143429,1025117.3505332
134922,1122770.17369385
159970,1135829.61216902
82963,1264889.42983811
6939,1188039.45308025
97934,1683157.84956576
160113,1452390.13264519
185780,487865.23296305
162466,776139.54916715
133491,1396673.45932045
121448,551087.315326427
31322,1165916.95520537
66152,918024.097017079
115012,1552071.77854332
29209,985114.415623823
108670,977367.880219221
7311,2353811.44280838
9000,1070234.68314918
155433,1565502.46551986
167806,1211468.44449176
83455,1454833.86788876
176394,795260.523043927
12538,949988.80316965
131349,1588933.41959461
65448,1867178.08937816
191306,39911.0838446201
41912,333606.588143747
167798,1155307.54336415
172836,1865675.70053569
148073,
111407,840123.603606969
21699,1369959.51303774
180100,1025572.1881868
100330,1117981.80609152
133766,890443.30556774
84319,2058339.31983649
77379,1241891.5851935
126347,1114120.18192135
106273,1364119.9044888
24260,943254.00073192
18991,943666.837449745
120500,625690.294225286
24792,1531855.88684127
125890,1253585.15099935
89797,990829.830018767
185690,431578.959782885
30614,833151.713043893
128166,1501272.54750516
142089,1354612.83532168
51246,1093054.31870465
136788,2787830.03705424
174325,210601.090848314
124189,369361.172874525
21743,1348771.63615485
16322,1635961.90330475
176049,544794.147273529
196942,1442842.22756691
152980,1840798.25831735
20106,1514842.95524222
37589,1444932.91123317
12642,2334531.16818695
173752,1114593.92813034
161513,1888933.04138336
165909,1156566.09532056
128804,1098556.04516354
63063,1091267.41086396
131763,1006858.95246214
184865,1058619.42611993
105204,1263701.49090842
98429,
100749,1692752.31542724
111137,939167.525130567
31910,754713.038874332
9247,1101195.80171192
72589,1143121.27767153
119605,1392563.16683343
184121,192541.555049566
130493,1825854.07460329
74942,
94044,1239850.3077264
160721,1864742.01365894
26973,2277998.75142306
127155,1178915.33860496
80778,1689592.64728362
51473,249470.165999597
82548,
11073,543285.531066251
198535,397260.266218879
160646,1871512.10449726
64202,1575395.81175055
182753,442421.149714564
95342,748104.437693963
66929,505179.706351964
37313,1183172.48155546
95608,
135949,1960931.92417978
180870,1430485.30739907
71460,1026251.96259659
8728,1206884.44202128
28094,1694118.76304037
51582,152933.68552723
40802,2108987.52548303
29596,867891.546478806
83727,1353542.94850616
133001,899665.665712114
51997,655271.527230573
116821,335776.632486205
157684,1586948.0428264
149417,184494.157709356
51310,294980.221079427
192233,
62889,
187550,1315650.7752915
127302,
86703,860338.997264705
38250,1037866.27263667
158150,1784642.43445604
62634,1626452.73033842
85372,1010593.59061027
88194,1295998.30517953
164181,1095615.91582698
33204,959463.226453671
87895,1985146.28361949
123340,1002080.17082189
45779,925979.189332643
75965,1422933.0168944
177432,588303.797022938
35486,989336.909354008
99171,792910.824578846
91687,1684156.84334571
126397,969321.239632758
96808,1557384.73516179
137338,961518.844203242
162907,
33345,1050864.31200184
97031,2326366.73817279
8068,2197597.86531674
16902,1909039.22034984
114360,1904258.43982081
5080,1610609.43206843
184086,250588.815385548
29489,809975.436615342
90581,2198466.45045181
29853,1389530.23887635
58944,1740558.57988136
172185,1468952.4143927
44196,1853015.91509502
117934,1566047.84864422
70480,1892759.80274619
152074,1481227.99855807
92986,
50017,998420.726636425
125247,1536299.12952557
46772,1987177.18214524
14045,1184397.37195469
83402,
108146,
168921,1088818.12810982
122029,
59205,1679399.21272204
4775,420418.463507749
188780,1653809.65357127
12605,
61175,1186968.28790418
109442,1051850.01513586
190720,883652.651530584
106522,948740.144984216
171223,1092315.41099767
32330,1601051.60986759
17752,847863.422027935
94193,927428.931163057
127046,1228813.41552445
133485,1401688.34142291
96438,829356.173830097
21045,1543349.06173032
24126,533794.655485964
156101,978354.291007525
126358,1017965.59602663
36325,1064001.85409208
82678,1503723.1899678
129657,1587844.55574971
166322,
96092,1446534.81567979
179738,1018181.01550563
63702,1577777.88074922
185494,409343.082766276
133044,2170441.79481947
138557,1436502.25960682
195725,1417838.01736199
60149,1313970.36738442
180931,2024366.26210877
35243,1385621.55143022
180229,1286204.26939146
72576,684914.398469835
77621,1591275.5227718
40494,1078228.67672359
9756,1358007.00488413
136882,1083249.32882052
182704,538951.851766975
41738,1000797.12212557
70206,1561423.6623168
112430,1951985.03578984
167926,1309264.4239097
176027,946965.497400178
95204,1005749.78412783
18394,1215467.66898316
166684,
57876,1094222.06626997
44610,1379883.98321855
97199,1527415.03617963
109816,1010596.83142316
87995,1935242.42828005
32189,
89564,1470355.73657587
155797,
192665,1593772.17661079
130295,1133970.10549767
193081,1567067.92941519
188220,1606209.6353534
18776,1089343.38410627
137724,1348867.19486632
91021,2629279.88259655
42256,1594832.63147413
175741,1397650.05344818
149571,245168.452729174
191749,766141.216932137
139756,
143258,1947304.00177436
188489,750573.349531703
91807,1195986.96277095
74190,1308929.88754298
130488,1606839.73642911
64658,1369033.4132343
168113,
136913,1030473.47311208
194654,1471198.46526254
50884,421480.622113997
36465,877072.123722858
50872,434519.315580395
108888,567799.578991443
167438,1025689.25708629
19821,1204831.62058819
26353,1538314.1015994
194402,1516201.25371217
94685,1251331.44060515
133616,1023081.15875787
97252,1031721.91326205
58706,1535472.09638142
80862,868695.976861375
196229,1276418.3420726
73046,1444521.23953997
120313,1509387.72533007
12510,1390398.62932756
196779,1118903.03823865
196984,1427672.20920697
49534,1136700.32219182
156593,930587.50275606
196631,1132819.33607298
163823,1815981.53535476
133903,1714867.72872157
117164,1598230.12717446
79376,1402071.36479965
187044,1073830.28039103
26176,765053.214540514
87831,1557126.09617447
185533,848471.215487921
114410,1389628.35854648
68131,1922364.43149233
81901,801229.465197447
19072,819805.027938924
46011,
43860,1140821.67347444
8833,1102455.30065749
64120,1477981.72691025
193836,1444124.36549959
162145,1727428.93267333
149333,1350939.68160853
50846,449563.961887777
63455,1378472.5887917
53638,1014910.96319768
70361,1247884.57493119
35454,1005008.4159242
192179,1329207.6401738
165585,1697393.15716029
191185,98955.542181138
149002,2205073.08896894
183566,352265.550012937
192240,
197293,837197.814552878
189596,1147053.55554237
125725,1817737.19303547
163164,839418.50701862
177528,1531558.73151439
43277,1988854.79818428
60466,1234108.36990273
189276,811659.996098965
105561,1022762.98286181
131040,1549260.23029514
169149,1072012.49464662
147703,1155371.01826241
178972,1173918.00979783
28511,1290426.53221225
83125,1781416.5079716
65280,766706.600974559
57239,
179650,
136138,1436534.37964557
136937,923787.634802182
155386,853058.398983282
198503,1424497.14066668
31522,811255.834579576
52453,1519369.75085322
187879,828602.545580705
93013,1075507.7017462
36302,1383433.42794808
175103,274654.652867336
10976,
68100,1470175.41081359
71763,980541.69840989
21404,1868792.71568932
117152,1408928.96545736
155437,1622923.78478216
143142,1118639.12332413
117092,1365937.90826867
25390,1759710.69058219
156099,984246.777477916
8859,1565802.4340142
110971,2272050.82607257
157128,1724267.80012167
129007,1408578.93665748
9081,1523175.93614329
151495,1003960.41579048
92922,
156503,1422644.83614936
170490,1546887.62947418
102488,1702687.20077493
95112,1449647.83326677
72951,1119453.70173866
143189,1859167.44882362
19948,1948106.57440412
26136,1089248.92639386
184960,
105867,786185.919678232
3638,2124128.25634624
58908,1790707.40090597
41882,809240.182651488
193154,951769.86835392
2268,1078739.18861514
65505,900985.847687899
50650,1173575.89923174
4968,-123793.643751142
30984,825924.364729273
22302,1351850.49858878
122843,
96529,772688.006072292
30767,949541.208554928
111651,740452.821820564
141982,1399370.65808614
184073,293215.313256463
137431,1111943.11278637
5725,913568.792737047
177977,1336995.87713078
60683,1253284.51552469
167477,1018292.30598516
10203,1033680.14255827
187717,961992.631086202
114923,1214717.77959098
13374,1256720.81202188
167769,
96344,1352631.14831121
146596,
67614,685903.629137119
199470,1215502.73489984
164727,1470617.3085672
199226,1382492.53049183
47790,2044951.5038854
90930,1497250.22665632
136844,986097.544925256
98767,
9191,1112855.40260014
176308,1405298.73631757
192392,
50858,441164.034366155
158930,1848166.56110203
104548,1599872.0103165
36771,1177373.06528895
159725,1235752.05724967
111899,542364.978773369
56869,
88609,1026380.09029167
132567,1537787.21875954
4597,-4690.19381770186
11040,1041241.1293499
118430,114152.812923513
108399,778800.743452475
15030,1614646.24276119
32515,1884364.47574596
62604,1245093.14093698
135113,1551258.0980185
73570,1568138.08336563
142700,1414039.18823584
153603,998467.826137917
184889,
677,1861208.04643647
93186,2049874.98330137
43896,1523309.61134893
52719,
61979,1340407.26416874
148368,
130511,
32570,953903.269035737
155198,1285945.9019875
13326,
127351,1973532.65343366
41990,317809.709520996
26137,781853.069583757
114254,1305487.33588094
8021,1445660.68303415
173551,1692907.23368596
68902,1623374.28062381
176833,
139967,1515294.37027299
110086,738921.371942315
55413,1799228.54890361
57504,1695734.97996943
130617,
27367,1327096.12172535
24674,1389946.28018155
45036,1386715.70407626
140352,1373765.73900178
15111,1472998.01785737
104368,
193603,2124615.89389285
7412,1538686.7460348
23774,732634.730848529
176726,
149184,998170.698611077
172945,1424137.52590472
129654,813089.659900926
171808,1563984.43023433
193948,1566857.34136697
97743,1683753.98572384
117409,1905162.83475239
107002,653990.449412092
162326,1859674.25363503
53195,1149160.88174032
101206,1128982.16796875
27338,1344272.09292627
37528,1067710.59956626
196113,1405796.52189613
14777,847271.922616773
12312,666763.601120555
110624,
86159,1884954.61544863
26742,1510219.20498571
93587,1917607.46784897
163447,803562.099986026
128079,1144485.88040578
51110,777138.940740323
106178,592235.354365566
110184,1333228.51598917
104369,
101264,1162576.09963528
92733,1107859.46972703
14931,1565767.55833294
26610,2478047.06177923
1704,1228797.97869136
189124,1046350.70007417
135547,1653171.50805191
14974,1722597.35843661
104029,1241645.93965409
62479,
151544,
139976,1504010.88554246
100453,1298991.0770797
89280,1301293.02864842
69282,1544366.5686687
130555,1006466.72804261
23979,693888.988187064
128001,2511589.97327712
148949,1125184.81167612
10819,1377968.26803944
3854,610106.379033322
127952,1119041.13215575
92270,1786197.47873605
8958,1092550.90850513
116088,539375.067426151
85052,2262234.88230327
45724,977632.474987987
406,1188750.96705793
63884,1447772.84066288
57573,2019172.68108744
26204,1525014.20818703
83129,1697423.01117534
162355,1747848.16117011
111154,1092736.73267851
104187,815653.899540751
110753,
15898,1245581.30453884
170323,
48216,1159815.38974581
68889,1645690.50597976
67375,1173077.23090048
46225,
162191,1485848.5442272
56520,
193171,1404084.26108522
100125,1412589.71354034
108552,1074405.84890183
168900,430822.304307611
104979,1505042.69208934
165372,1391627.13703349
14485,1641977.39089357
10051,470663.146604281
113660,1869633.59949711
105208,1254173.21491374
145036,866441.355703538
10320,1122247.89137538
142517,793218.978441903
178027,1063057.94228387
174143,170237.068343462
98887,1004528.2116519
174331,763081.975156308
123224,932755.204175327
181695,1412071.35188902
43233,1055618.07105783
55323,992885.674229288
100614,1385236.86498454
175040,516988.192817964
176541,
56298,
69720,2421037.38641008
83109,1622832.4183212
22287,1274250.97647316
4858,17244.1369606075
153441,1647479.41249832
52179,1644553.3647348
171707,1688598.47206052
107809,2480984.13608987
105438,1260316.44548926
79393,
175727,1434133.32074358
77517,712222.636031748
65959,984972.773084929
156981,835680.858966992
5482,825682.983891425
187070,1061543.81924
141527,
91421,1738432.30445407
86402,1051274.85489594
101480,560442.104092973
191747,543365.717181105
63646,1207074.91581551
10729,
196372,1377331.28754471
192042,
84196,1921701.1178043
26352,2319086.85597114
145135,833593.87793242
175813,1392908.10994153
14695,1015891.55489206
199289,1370206.0693408
162259,1841751.82853869
138621,938170.545165492
40078,1464499.97066562
77120,1677161.15719639
6315,340580.323585701
98307,1242469.30639207
18265,1076012.58477924
38615,1934894.24435904
43449,1168322.68707981
185534,-14790.5710493333
184885,1045079.24444329
153296,1886678.65113491
46820,1559806.04945373
188779,960791.557572641
64103,1480489.16796148
149556,635304.085809917
32637,1359704.63026671
59402,1113873.85652769
175042,516235.960502595
139965,1598911.75091157
66078,943976.111897314
181982,1269899.44428426
163704,1539176.45936967
1045,1449622.2355278
78142,
183727,274785.62152992
84268,
551,1652611.1454648
20948,1564035.45040297
186212,393591.227856747
144210,
94617,903195.445132515
178960,878432.497981076
120001,797073.890076878
143461,1403091.89451547
162680,1214155.57212499
8014,1836172.43227258
192545,812424.039515234
36816,1478996.02926127
136979,881161.136931267
57136,
83041,2202519.03803504
61074,1134568.54835342
144501,1107526.03435938
79597,830277.405977227
42875,1269748.67760207
76681,1965692.59045483
30592,1179287.5340955
48558,1164072.26111294
120223,707683.616600517
83189,
35456,921391.035285623
32155,919425.95458132
96331,971647.675067462
53656,1480013.30529025
192394,
30103,1290367.172665
40204,1448822.68567548
26532,1603006.08072115
149140,1773061.6041632
166611,912600.461088426
83095,1628850.27684415
155985,
171535,904257.332155398
25391,982949.841892429
86877,1163341.05381519
142420,1156781.51479956
164644,1318276.68117623
44933,901929.949731527
154420,827098.529894821
137044,996867.984605634
184053,386868.236519916
87545,1488940.11565174
53219,1561230.84559937
18992,1331796.5176895
173304,831406.434304528
52726,981663.819518133
27022,1444199.39723776
86824,881395.723675083
53427,1292723.87483409
37553,1451953.74617661
93272,1547405.99112551
78937,1835985.16306571
163407,
108510,710974.463016695
118848,37425.1167558648
23655,1638773.75936182
38674,1528334.87239274
17529,741374.090193221
157280,1673241.37472914
199084,1583953.86211827
11728,1739898.20364579
83409,
184615,1164934.9266921
69605,1194954.65817976
173833,1451070.32271476
181542,1446924.78250112
107698,2285044.03400696
157490,1251386.61235033
99825,41464.4928557259
82415,
113566,1516984.21013226
187876,912094.554166719
153331,1495790.7857388
52478,1469089.7793561
70636,1682264.98572623
134183,1636008.70766038
38525,2070123.80760689
99752,66915.0195257134
162159,1628014.673412
90594,1879529.66719697
193934,1679550.88571942
178412,1344424.00128149
88276,1230679.46579498
95393,709239.101399894
133443,1347282.64903117
13280,1285054.89590078
41727,366579.437967426
122399,1123750.54735276
167244,1356404.31567283
37938,1870668.42882143
181311,1411450.27004616
127465,1949204.69681676
61159,1579109.87382591
95990,1123974.7189297
147006,1278868.26845546
117661,1359195.51875763
127771,2061036.56770164
41596,1029131.20600448
35609,809935.280558435
184253,
168606,1047110.82282329
6701,218712.910075951
66956,488881.339518966
187799,933533.175154738
149515,251562.427409811
77232,1289282.22106176
142654,622844.137430759
22228,
10505,1734771.35120955
20335,856673.430624865
99209,550075.796417972
187381,1446282.67564064
42195,756960.036733336
70584,1459746.92768941
63368,
68556,2220226.2338878
119947,1982901.55178417
116360,13467.2798412417
76702,1026831.45622298
159266,1834244.48484774
164193,2567302.49502532
50620,1379926.74090808
175660,1204975.40315182
156348,1472668.2851214
192579,1766905.20277829
195888,2250885.13923192
75481,1650734.03639867
126102,2728936.33697442
115468,1405893.74367655
135732,1582461.67040722
70085,1728789.57406647
61431,1293522.97574156
38470,1696035.79725402
180750,828361.94950754
85186,1129565.89007119
51189,345129.042104034
26949,
16897,1605279.15306402
85514,1438209.68898695
156580,1403713.65621257
159030,1201530.34613121
22588,
62797,1465982.28147964
44888,935028.171607768
100369,1431640.48710974
75286,2053941.82981912
130807,1354596.94509529
85842,1014480.12423967
101418,1524246.49836461
35039,1128750.63180241
194191,1877883.2092814
107506,1608068.70150538
23401,1652445.09151098
59769,1085935.01984576
46938,1507651.27558813
175703,1050648.18486855
113475,1456435.287165
91350,1271329.78794046
58114,1395970.40229484
13312,889653.636612455
76665,1529300.44839884
85056,1543647.58519118
45158,1306853.70659457
25346,1391264.42259459
140870,1554420.59870414
185310,1620138.65505227
35217,1008900.72797356
26421,2311324.42636311
193559,2862015.69649825
105348,1012728.83617096
41671,376358.458067224
115254,1665288.52042633
47947,
39004,955663.309202385
33798,2028537.237626
68133,1918979.38607317
127381,1751509.38599799
180326,
147548,849610.77655557
106424,1590736.67482113
161380,1136129.81157275
106349,1366245.45096239
92296,
83486,1049026.72823783
128014,3061814.16063901
189867,1055913.85175011
86394,
34338,2246542.82095974
161689,1487603.75296306
163371,
104169,822674.734484196
22383,849136.540727756
86621,975926.251306466
132554,1167209.62587839
119443,1478443.02283807
159736,1316485.88067933
63518,1635574.39698008
95508,479563.279527152
152139,1529103.70656583
50737,1997960.79263501
73496,1093986.75899793
155747,
157193,1388287.11532755
151653,1326144.39638289
197127,996163.798780924
138458,1400372.91397841
43889,1053944.61946926
133444,1429395.565039
107776,1661853.31205427
23810,715834.875805285
184047,822005.738861158
151972,970615.601385661
22264,1070908.14486917
146719,1378915.16639955
101493,1026798.16671116
10147,-12498.5494771076
98597,1625099.03238987
144850,917467.781096075
22950,1129565.84939722
190802,128799.869110734
179166,
128098,2386098.327083
62497,
114674,1370947.92271482
77100,1319120.7695714
153086,1132610.14395878
19748,1515224.84981986
54119,1687481.85778887
35851,629519.118502457
60475,844223.480927111
182737,223532.18359294
57371,1251915.38916853
152774,1089111.82013989
62394,1615175.02402784
10029,570704.266128414
62088,1789085.86737575
64756,987241.819850223
6866,424203.482644232
127856,1709133.6322322
142971,628360.507743466
16747,1653547.39330021
8578,2017245.00079753
191597,496858.464100739
161214,764025.559570175
60307,1736446.21160608
33009,1355006.2738653
70890,
72556,704472.438669432
185019,1053348.02149239
131625,1313753.321062
28306,1808572.80937826
134503,1018045.98059149
6298,592435.441921918
189758,990971.128523242
139811,
8260,1267757.74044936
128312,1412885.25044929
107270,1894538.06318848
90333,1277903.85747399
198050,444525.530034571
20151,1417434.64882188
127224,1153464.81193497
108162,
30647,772471.639604119
150536,
168101,1483007.25508899
34067,1118386.30343074
163445,807072.517457748
113731,1353755.57611712
112233,1606487.63184095
83489,
132626,1191024.53744512
67203,926367.225950107
130854,1250543.91988919
47719,945630.558445553
102612,774357.31895825
1997,1482910.71316281
100844,2120499.56427644
86312,1591343.90600034
178685,826659.618693125
66554,740252.304904806
118436,112522.976240213
27005,1809129.46933368
123978,1248419.83803453
193967,1562218.5754222
193476,
184351,1651481.66819265
102175,956021.423119887
154172,877253.129339384
133091,1645662.35570762
119044,121048.275814396
5250,2183760.28897833
179000,1227571.4698742
80425,1347087.75652547
111682,1279769.6406096
136535,1818138.93473217
154881,972908.302812135
194329,1452518.02943087
191109,40161.827949743
102822,881425.051845785
113424,1548577.96737776
131848,1279401.37866014
107468,1280744.46675795
7285,1516752.41525649
29342,928320.875813456
52515,1386993.279419
16632,1623087.76294771
115570,2687864.43443866
157182,1308180.1521607
30514,
149619,157288.422303506
27524,1237580.47619642
180969,2392436.41393868
27058,1508258.73767674
110478,1667830.10820512
41794,824410.201011432
80362,984533.97500826
176473,1018798.89276111
139531,1745546.44051079
173238,1683265.14247864
160820,1972048.93381169
159026,1425308.82230273
167699,1334583.80010717
97322,1774130.81954996
3670,1618781.48538142
111110,1031059.4612382
173604,1199470.80771449
114391,1852981.27032315
59138,1702091.55423567
54710,1395694.52226953
142522,1171945.75473955
18945,959839.832230181
46722,1642175.48798664
125962,796500.841850753
38024,996624.645763883
146790,1907324.61661574
115362,2163602.89960779
102633,915640.065355167
172952,1339767.91295078
76858,1965880.51821652
94042,852472.859802009
187757,870476.811136252
156262,805340.858472633
195014,1307969.8312474
193870,1304214.93326089
131200,2115646.77478668
159228,1374533.14101532
676,1720796.2067984
32872,1088487.48461021
99630,500680.126897865
166024,
177497,1296878.66518998
119247,441477.047670936
96672,640295.118567331
190941,478816.445371793
23256,1453872.17632428
157167,1008181.24645173
49460,1532728.44174296
12191,1076958.76261114
94881,1280913.46658971
69382,
111291,996211.809046057
91044,1487465.42813656
103909,2041099.12985749
117612,733867.693491443
63980,1123451.75675698
101093,2023712.33969895
135476,1160490.74544413
56199,
181861,
76852,1481979.06584881
138057,1251829.22618371
57596,1621640.09690557
8213,1309632.00600491
197530,1181942.9861864
121027,614776.318027677
95678,1496814.78717691
150445,57366.8964119789
75957,
104580,1614284.01794112
123199,934761.157016312
165209,1656276.90234007
107905,1144590.41767614
130978,1761429.25565741
91005,1902048.6114668
5529,1201018.93634995
9448,1442937.82250392
198939,1470127.59523233
102703,1280472.73830918
192169,1530909.07825459
136909,1730888.52021183
131249,1005867.53288156
13547,1983583.58379216
82771,
182369,132022.142062945
190210,960756.463855916
52034,243321.157004126
19848,1557600.60358565
2289,1067706.44798972
120413,1054183.9969699
35174,
88813,876184.371322969
4984,1681695.38587081
185841,387447.997281232
128219,2250702.28873652
33161,
199024,1443674.09214185
14411,
161052,1230262.02855576
86160,1883575.52287045
191215,5935.25760044929
66877,1658785.83136182
29346,1315823.69579041
155641,1366297.83083952
156642,1389421.24222056
112118,1157668.8182546
56652,1513059.59623422
151235,1926773.92729446
17209,1813505.71629796
103380,1341692.83759818
124613,1098981.82178137
91652,2395980.74722857
49737,1033650.27340621
25933,1339479.98646673
144887,1928280.91665832
2956,1554590.99446993
119352,35795.2800725655
67646,280968.315434161
13232,1386475.10800309
67981,1987934.014982
130912,2177391.53156583
107309,1787225.36461578
49385,1068754.44812344
155833,1155630.37332951
172314,1869738.89352122
149204,2084349.77302266
97365,1834805.11456978
16469,891427.450543249
119584,1408360.04545618
82988,2230602.37780882
182242,161108.458257217
26649,1879178.51802347
95496,547138.815857809
80274,1405887.24917682
43962,1890878.2749686
184574,
10239,518052.863283405
18120,922579.386934643
37121,1532273.37317995
77844,1999982.63570238
133307,1138178.4814293
150903,1524984.47174545
104477,848790.237911154
178836,1183189.76326743
123431,993429.499195145
52200,
167684,
159951,1280880.21775186
175287,-4280.82882216826
83051,1728264.53610547
185174,856895.793548453
171681,1227758.77975504
25180,1062435.72321643
32062,
187294,1382850.19546447
55801,1598159.74950559
127028,849209.03485887
95369,809280.220924027
179792,1931585.84464754
160769,1059396.33698515
196613,1531229.52462278
120173,901371.880968147
132253,854400.758127384
131028,
94614,1374691.76190573
166744,1191154.96738942
160083,1583648.89325714
3969,272245.113450776
97505,1743659.63235755
15906,856197.903773462
22513,801745.904859503
19371,2053048.76081807
112750,1437104.21041039
29931,1429381.21633105
94780,1322160.87188245
5663,1465804.71135987
136220,1109455.11058331
121101,684477.400831923
46528,1085580.64478547
73834,2021010.31395091
87342,1857266.79000674
104942,981266.229397973
9179,1032121.57917048
129944,1604093.10811267
121955,
195755,1115212.07696919
76875,1842903.01068272
183051,107574.591813449
144422,1408653.2885414
138805,1579701.4094626
110590,
104376,1384608.19606838
8501,1651682.29001884
93663,1444475.5359725
86087,1053161.21410432
63941,1519855.9924658
74154,1465138.6058038
43486,2424439.53617972
166517,979047.648946029
55684,1722021.55901641
127432,1602949.28213255
147693,1548515.58060463
124800,1620638.5164191
144170,1241612.69081624
91146,1362600.64220525
151565,1370024.61477942
94981,768044.3724712
170444,2699497.47567263
175613,1702674.47891039
136439,1446432.99337797
67970,1521577.95236381
186400,418283.743791408
49334,1550280.52910157
48020,937051.446834687
114453,1432636.75099504
137201,681944.945411018
59328,1625739.97422571
72573,689302.420309488
165980,
75423,1313630.78155145
51764,914917.048085474
113201,1526518.26454689
69508,866883.96953692
148402,
147887,1758602.49703709
153897,1355143.42079323
184791,
57678,1949716.56396836
193035,1229970.45298793
64861,972818.255385691
188166,1297691.2084902
103249,1393095.3791484
30548,
10745,1143037.45760989
153962,1428736.81564684
142143,1240279.30180553
104040,1322881.25129399
59477,1698444.20787148
164961,1329328.78375033
69733,
22306,
81668,633366.92446836
48227,1155051.25174847
166424,1898977.60324109
130378,
